fecha,tmed,region
2011-07-15,27.0,NEA
2011-07-15,7.0,COM
2011-07-15,16.35,GBA
2011-07-15,12.9,CEN
2011-07-15,10.0,BAS
2011-07-15,5.35,PAT
2011-07-15,17.55,LIT
2011-07-16,8.3,CUY
2011-07-16,15.4,NOA
2011-07-16,20.4,NEA
2011-07-16,4.4,COM
2011-07-16,13.95,GBA
2011-07-16,11.5,CEN
2011-07-16,8.85,BAS
2011-07-16,2.75,PAT
2011-07-16,12.85,LIT
2011-07-17,6.4,CUY
2011-07-17,15.55,NOA
2011-07-17,16.1,NEA
2011-07-17,4.8,COM
2011-07-17,8.2,LIT
2011-07-17,8.9,CEN
2011-07-17,5.2,BAS
2011-07-17,1.95,PAT
2011-07-17,9.45,GBA
2011-07-18,6.2,CUY
2011-07-18,13.65,NOA
2011-07-18,16.9,NEA
2011-07-18,3.55,COM
2011-07-18,11.5,GBA
2011-07-18,10.85,CEN
2011-07-18,4.95,BAS
2011-07-18,4.35,PAT
2011-07-18,11.55,LIT
2011-07-19,2.75,CUY
2011-07-19,10.0,NOA
2011-07-19,15.2,NEA
2011-07-19,1.05,COM
2011-07-19,9.1,GBA
2011-07-19,6.05,CEN
2011-07-19,6.85,BAS
2011-07-19,3.9,PAT
2011-07-19,8.1,LIT
2011-07-20,8.2,PAT
2011-07-20,7.4,GBA
2011-07-20,5.4,CUY
2011-07-20,7.55,NOA
2011-07-20,4.9,BAS
2011-07-20,4.7,COM
2011-07-20,6.1,LIT
2011-07-20,7.95,CEN
2011-07-20,10.55,NEA
2011-07-21,7.05,CUY
2011-07-21,10.15,NOA
2011-07-21,10.75,NEA
2011-07-21,14.1,COM
2011-07-21,10.6,GBA
2011-07-21,9.3,CEN
2011-07-21,11.6,BAS
2011-07-21,10.6,PAT
2011-07-21,7.8,LIT
2011-07-22,8.25,CUY
2011-07-22,12.95,NOA
2011-07-22,10.45,NEA
2011-07-22,10.6,COM
2011-07-22,11.95,GBA
2011-07-22,12.35,CEN
2011-07-22,13.2,BAS
2011-07-22,12.5,PAT
2011-07-22,8.3,LIT
2011-07-23,10.15,CUY
2011-07-23,14.35,NOA
2011-07-23,12.1,NEA
2011-07-23,9.9,COM
2011-07-23,12.0,GBA
2011-07-23,13.35,CEN
2011-07-23,13.6,BAS
2011-07-23,11.2,PAT
2011-07-23,11.65,LIT
2011-07-24,9.65,CUY
2011-07-24,17.25,NOA
2011-07-24,17.8,NEA
2011-07-24,8.9,COM
2011-07-24,13.65,GBA
2011-07-24,16.2,CEN
2011-07-24,7.5,BAS
2011-07-24,12.75,PAT
2011-07-24,13.1,LIT
2011-07-25,9.6,CUY
2011-07-25,21.3,NOA
2011-07-25,23.75,NEA
2011-07-25,8.7,COM
2011-07-25,18.9,GBA
2011-07-25,20.05,CEN
2011-07-25,12.0,BAS
2011-07-25,10.4,PAT
2011-07-25,19.55,LIT
2011-07-26,8.7,CUY
2011-07-26,18.2,NOA
2011-07-26,17.35,NEA
2011-07-26,8.45,COM
2011-07-26,13.0,GBA
2011-07-26,11.65,CEN
2011-07-26,11.3,BAS
2011-07-26,7.5,PAT
2011-07-26,11.4,LIT
2011-07-27,8.4,CUY
2011-07-27,14.4,NOA
2011-07-27,18.1,NEA
2011-07-27,8.6,COM
2011-07-27,10.8,GBA
2011-07-27,14.6,CEN
2011-07-27,8.75,BAS
2011-07-27,6.65,PAT
2011-07-27,12.05,LIT
2011-07-28,9.7,CUY
2011-07-28,17.5,NOA
2011-07-28,23.35,NEA
2011-07-28,6.0,COM
2011-07-28,13.8,GBA
2011-07-28,12.85,CEN
2011-07-28,9.5,BAS
2011-07-28,4.05,PAT
2011-07-28,12.65,LIT
2011-07-29,9.7,LIT
2011-07-29,10.4,CEN
2011-07-29,4.45,BAS
2011-07-29,1.3,PAT
2011-07-29,4.8,COM
2011-07-29,8.6,CUY
2011-07-29,13.8,NOA
2011-07-29,19.25,NEA
2011-07-29,10.65,GBA
2011-07-30,3.0,CUY
2011-07-30,11.2,NOA
2011-07-30,13.5,NEA
2011-07-30,3.15,COM
2011-07-30,5.65,GBA
2011-07-30,7.6,CEN
2011-07-30,2.8,BAS
2011-07-30,2.4,PAT
2011-07-30,5.55,LIT
2011-07-31,11.15,NEA
2011-07-31,2.4,COM
2011-07-31,4.55,LIT
2011-07-31,5.05,CEN
2011-07-31,6.0,NOA
2011-07-31,3.6,PAT
2011-07-31,5.85,GBA
2011-07-31,3.8,CUY
2011-07-31,3.1,BAS
2011-08-01,5.0,CUY
2011-08-01,7.2,NOA
2011-08-01,8.4,NEA
2011-08-01,5.15,COM
2011-08-01,10.7,PAT
2011-08-01,3.25,CEN
2011-08-01,6.95,BAS
2011-08-01,5.9,GBA
2011-08-01,5.35,LIT
2011-08-02,8.4,GBA
2011-08-02,9.2,PAT
2011-08-02,7.5,BAS
2011-08-02,6.9,CEN
2011-08-02,8.95,LIT
2011-08-02,7.8,NOA
2011-08-02,9.1,NEA
2011-08-02,9.15,COM
2011-08-02,6.0,CUY
2011-08-03,5.1,BAS
2011-08-03,9.0,CEN
2011-08-03,10.4,LIT
2011-08-03,8.4,COM
2011-08-03,10.75,GBA
2011-08-03,11.6,NOA
2011-08-03,5.75,CUY
2011-08-03,5.15,PAT
2011-08-03,10.35,NEA
2011-08-04,8.55,CEN
2011-08-04,7.35,BAS
2011-08-04,5.95,PAT
2011-08-04,7.6,GBA
2011-08-04,7.0,CUY
2011-08-04,12.0,NOA
2011-08-04,9.65,NEA
2011-08-04,5.7,COM
2011-08-04,4.85,LIT
2011-08-05,10.55,CUY
2011-08-05,14.0,NOA
2011-08-05,14.45,NEA
2011-08-05,7.4,COM
2011-08-05,13.7,GBA
2011-08-05,11.6,CEN
2011-08-05,10.8,BAS
2011-08-05,8.15,PAT
2011-08-05,12.9,LIT
2011-08-06,12.25,CUY
2011-08-06,16.55,NOA
2011-08-06,16.7,NEA
2011-08-06,8.9,COM
2011-08-06,12.7,GBA
2011-08-06,14.2,CEN
2011-08-06,8.1,BAS
2011-08-06,5.35,PAT
2011-08-06,12.35,LIT
2011-08-07,10.95,CUY
2011-08-07,18.1,NOA
2011-08-07,21.6,NEA
2011-08-07,4.4,COM
2011-08-07,13.65,GBA
2011-08-07,15.4,CEN
2011-08-07,10.5,BAS
2011-08-07,4.15,PAT
2011-08-07,14.2,LIT
2011-08-08,11.6,CUY
2011-08-08,17.0,NOA
2011-08-08,21.1,NEA
2011-08-08,8.3,COM
2011-08-08,13.2,GBA
2011-08-08,14.6,CEN
2011-08-08,14.0,BAS
2011-08-08,7.2,PAT
2011-08-08,12.05,LIT
2011-08-09,13.0,CUY
2011-08-09,16.25,NOA
2011-08-09,19.45,NEA
2011-08-09,13.65,COM
2011-08-09,14.4,GBA
2011-08-09,15.55,CEN
2011-08-09,14.3,BAS
2011-08-09,12.05,PAT
2011-08-09,14.35,LIT
2011-08-10,12.4,CUY
2011-08-10,17.1,NOA
2011-08-10,19.65,NEA
2011-08-10,9.9,COM
2011-08-10,16.0,GBA
2011-08-10,19.4,CEN
2011-08-10,13.3,BAS
2011-08-10,10.75,PAT
2011-08-10,18.35,LIT
2011-08-11,14.85,CUY
2011-08-11,21.6,NOA
2011-08-11,24.95,NEA
2011-08-11,14.8,COM
2011-08-11,18.3,GBA
2011-08-11,21.3,CEN
2011-08-11,13.9,BAS
2011-08-11,9.75,PAT
2011-08-11,18.95,LIT
2011-08-12,11.35,BAS
2011-08-12,10.55,PAT
2011-08-12,15.75,GBA
2011-08-12,15.15,CUY
2011-08-12,20.4,CEN
2011-08-12,27.8,NEA
2011-08-12,10.4,COM
2011-08-12,20.6,LIT
2011-08-12,24.2,NOA
2011-08-13,14.7,CUY
2011-08-13,18.7,NOA
2011-08-13,21.8,NEA
2011-08-13,8.1,COM
2011-08-13,12.95,GBA
2011-08-13,15.15,CEN
2011-08-13,8.55,BAS
2011-08-13,5.2,PAT
2011-08-13,14.65,LIT
2011-08-14,10.75,CUY
2011-08-14,16.05,NOA
2011-08-14,16.9,NEA
2011-08-14,7.4,COM
2011-08-14,10.6,GBA
2011-08-14,10.95,CEN
2011-08-14,7.7,BAS
2011-08-14,5.95,PAT
2011-08-14,10.35,LIT
2011-08-15,11.25,CUY
2011-08-15,15.85,NOA
2011-08-15,19.85,NEA
2011-08-15,6.2,COM
2011-08-15,12.25,GBA
2011-08-15,15.3,CEN
2011-08-15,10.6,BAS
2011-08-15,6.3,PAT
2011-08-15,12.2,LIT
2011-08-16,9.95,CUY
2011-08-16,18.2,NOA
2011-08-16,25.9,NEA
2011-08-16,6.45,COM
2011-08-16,12.65,GBA
2011-08-16,14.55,CEN
2011-08-16,8.0,BAS
2011-08-16,4.0,PAT
2011-08-16,11.15,LIT
2011-08-17,11.1,CUY
2011-08-17,17.0,NOA
2011-08-17,16.7,NEA
2011-08-17,7.0,COM
2011-08-17,11.35,GBA
2011-08-17,12.9,CEN
2011-08-17,7.7,BAS
2011-08-17,6.5,PAT
2011-08-17,10.45,LIT
2011-08-18,7.6,CUY
2011-08-18,16.85,NOA
2011-08-18,21.7,NEA
2011-08-18,5.6,COM
2011-08-18,12.7,GBA
2011-08-18,9.45,CEN
2011-08-18,8.35,BAS
2011-08-18,5.45,PAT
2011-08-18,11.8,LIT
2011-08-19,5.95,PAT
2011-08-19,9.1,GBA
2011-08-19,7.2,CUY
2011-08-19,13.9,NOA
2011-08-19,15.6,NEA
2011-08-19,5.8,COM
2011-08-19,8.5,LIT
2011-08-19,9.6,CEN
2011-08-19,5.8,BAS
2011-08-20,6.0,CUY
2011-08-20,8.5,NOA
2011-08-20,9.0,NEA
2011-08-20,4.8,COM
2011-08-20,10.1,GBA
2011-08-20,7.65,CEN
2011-08-20,3.1,BAS
2011-08-20,4.1,PAT
2011-08-20,6.0,LIT
2011-08-21,6.8,CUY
2011-08-21,8.6,NOA
2011-08-21,7.8,NEA
2011-08-21,6.1,COM
2011-08-21,5.9,GBA
2011-08-21,6.75,CEN
2011-08-21,2.7,BAS
2011-08-21,5.75,PAT
2011-08-21,5.05,LIT
2011-08-22,8.1,CUY
2011-08-22,12.5,NOA
2011-08-22,7.75,NEA
2011-08-22,6.65,COM
2011-08-22,5.8,GBA
2011-08-22,7.35,CEN
2011-08-22,5.55,BAS
2011-08-22,8.35,PAT
2011-08-22,4.95,LIT
2011-08-23,9.8,CUY
2011-08-23,11.7,NOA
2011-08-23,8.45,NEA
2011-08-23,10.35,COM
2011-08-23,8.0,GBA
2011-08-23,9.35,CEN
2011-08-23,10.4,BAS
2011-08-23,8.6,PAT
2011-08-23,5.6,LIT
2011-08-24,10.7,CUY
2011-08-24,13.35,NOA
2011-08-24,11.75,NEA
2011-08-24,10.5,COM
2011-08-24,11.65,GBA
2011-08-24,12.8,CEN
2011-08-24,11.05,BAS
2011-08-24,5.4,PAT
2011-08-24,11.8,LIT
2011-08-25,9.35,CUY
2011-08-25,14.75,NOA
2011-08-25,15.1,NEA
2011-08-25,4.1,COM
2011-08-25,11.65,GBA
2011-08-25,11.85,CEN
2011-08-25,6.05,BAS
2011-08-25,5.15,PAT
2011-08-25,9.75,LIT
2011-08-26,9.05,CUY
2011-08-26,14.1,NOA
2011-08-26,17.3,NEA
2011-08-26,9.95,COM
2011-08-26,9.6,GBA
2011-08-26,10.6,CEN
2011-08-26,9.6,BAS
2011-08-26,8.85,PAT
2011-08-26,11.85,LIT
2011-08-27,13.15,CUY
2011-08-27,19.15,NOA
2011-08-27,25.35,NEA
2011-08-27,9.85,COM
2011-08-27,11.1,GBA
2011-08-27,15.95,CEN
2011-08-27,11.05,BAS
2011-08-27,10.55,PAT
2011-08-27,12.8,LIT
2011-08-28,12.85,CUY
2011-08-28,15.85,NOA
2011-08-28,19.25,NEA
2011-08-28,10.35,COM
2011-08-28,13.5,GBA
2011-08-28,12.45,CEN
2011-08-28,8.45,BAS
2011-08-28,9.45,PAT
2011-08-28,12.0,LIT
2011-08-29,12.4,CUY
2011-08-29,15.25,NOA
2011-08-29,17.6,NEA
2011-08-29,10.6,COM
2011-08-29,12.9,GBA
2011-08-29,15.4,CEN
2011-08-29,11.35,BAS
2011-08-29,8.25,PAT
2011-08-29,11.05,LIT
2011-08-30,10.7,CUY
2011-08-30,16.8,NOA
2011-08-30,16.7,NEA
2011-08-30,8.3,COM
2011-08-30,13.35,GBA
2011-08-30,13.85,CEN
2011-08-30,10.05,BAS
2011-08-30,7.2,PAT
2011-08-30,11.7,LIT
2011-08-31,11.15,CUY
2011-08-31,16.9,NOA
2011-08-31,13.35,NEA
2011-08-31,8.4,COM
2011-08-31,10.75,GBA
2011-08-31,12.6,CEN
2011-08-31,7.7,BAS
2011-08-31,5.6,PAT
2011-08-31,8.4,LIT
2011-09-01,13.8,CUY
2011-09-01,17.55,NOA
2011-09-01,13.3,NEA
2011-09-01,14.45,COM
2011-09-01,10.35,GBA
2011-09-01,14.35,CEN
2011-09-01,7.9,BAS
2011-09-01,12.55,PAT
2011-09-01,11.45,LIT
2011-09-02,18.7,CEN
2011-09-02,10.8,BAS
2011-09-02,11.1,PAT
2011-09-02,13.25,GBA
2011-09-02,15.5,LIT
2011-09-02,18.0,NOA
2011-09-02,20.45,NEA
2011-09-02,10.85,COM
2011-09-02,14.4,CUY
2011-09-03,17.1,CUY
2011-09-03,23.15,NOA
2011-09-03,24.5,NEA
2011-09-03,11.2,COM
2011-09-03,18.05,GBA
2011-09-03,20.0,CEN
2011-09-03,9.75,BAS
2011-09-03,11.6,PAT
2011-09-03,20.4,LIT
2011-09-04,12.55,CUY
2011-09-04,18.95,NOA
2011-09-04,28.25,NEA
2011-09-04,9.0,COM
2011-09-04,14.0,GBA
2011-09-04,15.45,CEN
2011-09-04,8.3,BAS
2011-09-04,7.6,PAT
2011-09-04,16.0,LIT
2011-09-05,10.55,CUY
2011-09-05,13.75,NOA
2011-09-05,18.0,NEA
2011-09-05,8.3,COM
2011-09-05,12.1,GBA
2011-09-05,13.5,CEN
2011-09-05,11.4,BAS
2011-09-05,6.3,PAT
2011-09-05,11.2,LIT
2011-09-06,13.1,CUY
2011-09-06,15.85,NOA
2011-09-06,13.8,NEA
2011-09-06,10.0,COM
2011-09-06,13.75,GBA
2011-09-06,16.4,CEN
2011-09-06,10.9,BAS
2011-09-06,8.95,PAT
2011-09-06,12.5,LIT
2011-09-07,11.7,CUY
2011-09-07,16.1,NOA
2011-09-07,16.35,NEA
2011-09-07,9.55,COM
2011-09-07,15.0,GBA
2011-09-07,14.45,CEN
2011-09-07,11.8,BAS
2011-09-07,9.7,PAT
2011-09-07,13.45,LIT
2011-09-08,16.35,CEN
2011-09-08,13.1,BAS
2011-09-08,9.75,PAT
2011-09-08,17.45,GBA
2011-09-08,13.85,LIT
2011-09-08,15.4,NOA
2011-09-08,16.4,NEA
2011-09-08,12.0,COM
2011-09-08,13.45,CUY
2011-09-09,15.25,CUY
2011-09-09,14.7,NOA
2011-09-09,16.7,NEA
2011-09-09,14.25,COM
2011-09-09,18.4,GBA
2011-09-09,17.6,CEN
2011-09-09,19.0,BAS
2011-09-09,7.3,PAT
2011-09-09,14.85,LIT
2011-09-10,14.85,CUY
2011-09-10,21.7,NOA
2011-09-10,21.35,NEA
2011-09-10,12.25,COM
2011-09-10,17.5,GBA
2011-09-10,18.45,CEN
2011-09-10,11.9,BAS
2011-09-10,10.0,PAT
2011-09-10,16.0,LIT
2011-09-11,16.6,CUY
2011-09-11,17.0,NOA
2011-09-11,17.35,NEA
2011-09-11,13.2,COM
2011-09-11,12.3,GBA
2011-09-11,17.3,CEN
2011-09-11,12.8,BAS
2011-09-11,14.1,PAT
2011-09-11,11.8,LIT
2011-09-12,17.45,CUY
2011-09-12,21.6,NOA
2011-09-12,20.05,NEA
2011-09-12,13.15,COM
2011-09-12,19.75,GBA
2011-09-12,19.35,CEN
2011-09-12,14.1,BAS
2011-09-12,12.25,PAT
2011-09-12,17.45,LIT
2011-09-13,18.35,CUY
2011-09-13,22.45,NOA
2011-09-13,20.6,NEA
2011-09-13,12.65,COM
2011-09-13,13.8,GBA
2011-09-13,16.95,CEN
2011-09-13,15.5,BAS
2011-09-13,10.45,PAT
2011-09-13,16.0,LIT
2011-09-14,16.2,CUY
2011-09-14,20.8,NOA
2011-09-14,22.5,NEA
2011-09-14,16.65,COM
2011-09-14,14.2,GBA
2011-09-14,16.45,CEN
2011-09-14,13.05,BAS
2011-09-14,14.5,PAT
2011-09-14,15.55,LIT
2011-09-15,19.0,CUY
2011-09-15,22.5,NOA
2011-09-15,19.5,NEA
2011-09-15,15.5,COM
2011-09-15,15.5,GBA
2011-09-15,19.5,CEN
2011-09-15,12.0,BAS
2011-09-15,20.5,PAT
2011-09-15,18.0,LIT
2011-09-16,18.9,CUY
2011-09-16,24.85,NOA
2011-09-16,22.0,NEA
2011-09-16,17.5,COM
2011-09-16,20.15,LIT
2011-09-16,24.9,CEN
2011-09-16,15.8,BAS
2011-09-16,13.5,PAT
2011-09-16,17.25,GBA
2011-09-17,13.75,CUY
2011-09-17,19.7,NOA
2011-09-17,22.7,NEA
2011-09-17,9.95,COM
2011-09-17,17.55,GBA
2011-09-17,17.75,CEN
2011-09-17,12.1,BAS
2011-09-17,14.25,PAT
2011-09-17,17.15,LIT
2011-09-18,11.85,CUY
2011-09-18,15.9,NOA
2011-09-18,19.35,NEA
2011-09-18,10.95,COM
2011-09-18,13.3,GBA
2011-09-18,13.55,CEN
2011-09-18,9.55,BAS
2011-09-18,17.05,PAT
2011-09-18,12.5,LIT
2011-09-19,15.7,CUY
2011-09-19,18.2,NOA
2011-09-19,16.8,NEA
2011-09-19,13.8,COM
2011-09-19,15.0,GBA
2011-09-19,15.6,CEN
2011-09-19,13.2,BAS
2011-09-19,13.55,PAT
2011-09-19,13.55,LIT
2011-09-20,17.6,CUY
2011-09-20,18.95,NOA
2011-09-20,15.6,NEA
2011-09-20,15.6,COM
2011-09-20,15.05,GBA
2011-09-20,17.5,CEN
2011-09-20,12.9,BAS
2011-09-20,13.55,PAT
2011-09-20,13.7,LIT
2011-09-21,18.8,CUY
2011-09-21,20.7,NOA
2011-09-21,17.0,NEA
2011-09-21,16.95,COM
2011-09-21,16.35,BAS
2011-09-21,19.25,GBA
2011-09-21,16.25,LIT
2011-09-21,20.65,CEN
2011-09-21,9.95,PAT
2011-09-22,14.8,CUY
2011-09-22,22.05,NOA
2011-09-22,19.35,NEA
2011-09-22,12.8,COM
2011-09-22,15.35,GBA
2011-09-22,20.05,CEN
2011-09-22,8.15,BAS
2011-09-22,6.05,PAT
2011-09-22,15.4,LIT
2011-09-23,9.7,CUY
2011-09-23,19.05,NOA
2011-09-23,18.6,NEA
2011-09-23,10.6,COM
2011-09-23,13.05,GBA
2011-09-23,10.8,CEN
2011-09-23,6.7,BAS
2011-09-23,8.25,PAT
2011-09-23,11.4,LIT
2011-09-24,15.95,CUY
2011-09-24,16.95,NOA
2011-09-24,16.6,NEA
2011-09-24,14.55,COM
2011-09-24,15.0,GBA
2011-09-24,15.65,CEN
2011-09-24,12.45,BAS
2011-09-24,15.8,PAT
2011-09-24,13.15,LIT
2011-09-25,18.6,CUY
2011-09-25,21.5,NOA
2011-09-25,18.55,NEA
2011-09-25,14.0,COM
2011-09-25,18.85,GBA
2011-09-25,21.5,CEN
2011-09-25,15.5,BAS
2011-09-25,14.35,PAT
2011-09-25,19.45,LIT
2011-09-26,19.65,CUY
2011-09-26,24.45,NOA
2011-09-26,22.0,NEA
2011-09-26,12.8,COM
2011-09-26,21.85,GBA
2011-09-26,22.85,CEN
2011-09-26,13.7,BAS
2011-09-26,9.5,PAT
2011-09-26,20.7,LIT
2011-09-27,21.55,CUY
2011-09-27,26.35,NOA
2011-09-27,22.65,NEA
2011-09-27,18.4,COM
2011-09-27,18.85,GBA
2011-09-27,23.25,CEN
2011-09-27,17.1,BAS
2011-09-27,10.35,PAT
2011-09-27,22.55,LIT
2011-09-28,23.2,CUY
2011-09-28,26.4,NOA
2011-09-28,23.65,NEA
2011-09-28,17.15,COM
2011-09-28,20.55,GBA
2011-09-28,27.85,CEN
2011-09-28,20.7,BAS
2011-09-28,11.4,PAT
2011-09-28,23.6,LIT
2011-09-29,19.1,CUY
2011-09-29,26.7,NOA
2011-09-29,29.7,NEA
2011-09-29,12.45,COM
2011-09-29,19.55,GBA
2011-09-29,22.85,CEN
2011-09-29,14.8,BAS
2011-09-29,8.75,PAT
2011-09-29,22.5,LIT
2011-09-30,18.95,CUY
2011-09-30,23.35,NOA
2011-09-30,32.6,NEA
2011-09-30,14.55,COM
2011-09-30,17.1,GBA
2011-09-30,19.55,CEN
2011-09-30,12.65,BAS
2011-09-30,8.8,PAT
2011-09-30,16.95,LIT
2011-10-01,14.8,BAS
2011-10-01,7.85,PAT
2011-10-01,17.25,GBA
2011-10-01,17.25,CUY
2011-10-01,18.1,CEN
2011-10-01,24.25,NEA
2011-10-01,14.85,COM
2011-10-01,14.55,LIT
2011-10-01,21.6,NOA
2011-10-02,15.35,CUY
2011-10-02,20.55,NOA
2011-10-02,22.85,NEA
2011-10-02,12.15,COM
2011-10-02,17.95,GBA
2011-10-02,19.2,CEN
2011-10-02,9.1,BAS
2011-10-02,9.65,PAT
2011-10-02,16.9,LIT
2011-10-03,15.85,CUY
2011-10-03,17.1,NOA
2011-10-03,18.95,NEA
2011-10-03,15.85,COM
2011-10-03,11.2,GBA
2011-10-03,14.25,CEN
2011-10-03,8.55,BAS
2011-10-03,8.45,PAT
2011-10-03,12.35,LIT
2011-10-04,19.05,CUY
2011-10-04,19.3,NOA
2011-10-04,16.95,NEA
2011-10-04,15.9,COM
2011-10-04,13.9,GBA
2011-10-04,17.65,CEN
2011-10-04,14.0,BAS
2011-10-04,14.4,PAT
2011-10-04,13.8,LIT
2011-10-05,20.55,NOA
2011-10-05,19.9,NEA
2011-10-05,16.3,COM
2011-10-05,13.85,LIT
2011-10-05,15.95,GBA
2011-10-05,19.3,BAS
2011-10-05,20.4,CUY
2011-10-05,12.05,PAT
2011-10-05,16.8,CEN
2011-10-06,21.6,CUY
2011-10-06,24.3,NOA
2011-10-06,26.6,NEA
2011-10-06,15.15,COM
2011-10-06,18.3,GBA
2011-10-06,21.45,CEN
2011-10-06,15.5,BAS
2011-10-06,8.15,PAT
2011-10-06,17.45,LIT
2011-10-07,17.45,CUY
2011-10-07,26.45,NOA
2011-10-07,28.1,NEA
2011-10-07,15.6,COM
2011-10-07,16.45,GBA
2011-10-07,19.8,CEN
2011-10-07,16.7,BAS
2011-10-07,9.9,PAT
2011-10-07,18.9,LIT
2011-10-08,11.2,CUY
2011-10-08,21.1,NOA
2011-10-08,21.65,NEA
2011-10-08,13.4,COM
2011-10-08,17.1,GBA
2011-10-08,15.2,CEN
2011-10-08,13.1,BAS
2011-10-08,9.8,PAT
2011-10-08,16.95,LIT
2011-10-09,13.05,CUY
2011-10-09,18.15,NOA
2011-10-09,19.85,NEA
2011-10-09,14.25,COM
2011-10-09,18.5,GBA
2011-10-09,15.1,CEN
2011-10-09,12.3,BAS
2011-10-09,14.45,PAT
2011-10-09,16.0,LIT
2011-10-10,21.0,NOA
2011-10-10,19.25,NEA
2011-10-10,12.7,COM
2011-10-10,17.75,LIT
2011-10-10,16.45,CUY
2011-10-10,15.2,BAS
2011-10-10,11.15,PAT
2011-10-10,17.0,GBA
2011-10-10,18.0,CEN
2011-10-11,17.9,CUY
2011-10-11,21.2,NOA
2011-10-11,21.65,NEA
2011-10-11,11.55,COM
2011-10-11,17.75,GBA
2011-10-11,20.1,CEN
2011-10-11,11.9,BAS
2011-10-11,11.55,PAT
2011-10-11,18.45,LIT
2011-10-12,13.7,CUY
2011-10-12,24.05,NOA
2011-10-12,22.8,NEA
2011-10-12,14.0,COM
2011-10-12,15.15,GBA
2011-10-12,20.25,CEN
2011-10-12,10.75,BAS
2011-10-12,8.0,PAT
2011-10-12,17.1,LIT
2011-10-13,13.0,BAS
2011-10-13,12.75,PAT
2011-10-13,18.3,GBA
2011-10-13,15.1,CUY
2011-10-13,16.9,CEN
2011-10-13,21.15,NEA
2011-10-13,14.45,COM
2011-10-13,16.35,LIT
2011-10-13,21.75,NOA
2011-10-14,17.15,CUY
2011-10-14,16.4,NOA
2011-10-14,20.05,NEA
2011-10-14,15.4,COM
2011-10-14,17.7,GBA
2011-10-14,18.4,CEN
2011-10-14,15.6,BAS
2011-10-14,12.7,PAT
2011-10-14,17.95,LIT
2011-10-15,18.2,CUY
2011-10-15,20.25,NOA
2011-10-15,21.75,NEA
2011-10-15,14.75,COM
2011-10-15,20.8,GBA
2011-10-15,19.55,CEN
2011-10-15,14.6,BAS
2011-10-15,11.2,PAT
2011-10-15,19.55,LIT
2011-10-16,18.7,CUY
2011-10-16,23.5,NOA
2011-10-16,20.45,NEA
2011-10-16,14.75,COM
2011-10-16,19.25,GBA
2011-10-16,18.85,CEN
2011-10-16,13.8,BAS
2011-10-16,11.25,PAT
2011-10-16,19.5,LIT
2011-10-17,16.95,CUY
2011-10-17,22.35,NOA
2011-10-17,20.9,NEA
2011-10-17,11.85,COM
2011-10-17,15.5,GBA
2011-10-17,19.55,CEN
2011-10-17,10.7,BAS
2011-10-17,12.1,PAT
2011-10-17,16.75,LIT
2011-10-18,19.2,CUY
2011-10-18,23.9,NOA
2011-10-18,23.5,NEA
2011-10-18,14.5,COM
2011-10-18,16.65,GBA
2011-10-18,21.0,CEN
2011-10-18,12.6,BAS
2011-10-18,14.7,PAT
2011-10-18,16.65,LIT
2011-10-19,21.85,CUY
2011-10-19,21.5,NOA
2011-10-19,22.95,NEA
2011-10-19,18.65,COM
2011-10-19,17.7,LIT
2011-10-19,19.2,CEN
2011-10-19,18.7,BAS
2011-10-19,19.2,PAT
2011-10-19,17.05,GBA
2011-10-20,23.7,CUY
2011-10-20,23.4,NOA
2011-10-20,21.75,NEA
2011-10-20,18.3,COM
2011-10-20,20.25,GBA
2011-10-20,22.85,CEN
2011-10-20,21.2,BAS
2011-10-20,12.15,PAT
2011-10-20,19.25,LIT
2011-10-21,17.55,COM
2011-10-21,21.3,LIT
2011-10-21,23.95,CEN
2011-10-21,17.0,BAS
2011-10-21,22.65,NEA
2011-10-21,21.4,GBA
2011-10-21,23.95,CUY
2011-10-21,25.75,NOA
2011-10-21,12.75,PAT
2011-10-22,21.55,CUY
2011-10-22,26.8,NOA
2011-10-22,26.6,NEA
2011-10-22,15.05,COM
2011-10-22,19.35,GBA
2011-10-22,17.85,CEN
2011-10-22,11.8,BAS
2011-10-22,12.65,PAT
2011-10-22,18.3,LIT
2011-10-23,18.25,CUY
2011-10-23,18.3,NOA
2011-10-23,24.7,NEA
2011-10-23,20.15,COM
2011-10-23,15.7,GBA
2011-10-23,16.15,CEN
2011-10-23,15.15,BAS
2011-10-23,15.45,PAT
2011-10-23,15.3,LIT
2011-10-24,17.7,CUY
2011-10-24,19.65,NOA
2011-10-24,23.5,NEA
2011-10-24,19.6,COM
2011-10-24,18.5,GBA
2011-10-24,15.75,CEN
2011-10-24,19.05,BAS
2011-10-24,13.1,PAT
2011-10-24,19.6,LIT
2011-10-25,16.5,CUY
2011-10-25,20.45,NOA
2011-10-25,21.1,NEA
2011-10-25,15.75,COM
2011-10-25,18.0,GBA
2011-10-25,18.1,CEN
2011-10-25,12.2,BAS
2011-10-25,11.35,PAT
2011-10-25,18.3,LIT
2011-10-26,20.35,NEA
2011-10-26,15.0,COM
2011-10-26,15.25,LIT
2011-10-26,15.6,CEN
2011-10-26,21.55,NOA
2011-10-26,12.35,PAT
2011-10-26,15.55,GBA
2011-10-26,16.45,CUY
2011-10-26,8.4,BAS
2011-10-27,19.2,CUY
2011-10-27,22.45,NOA
2011-10-27,19.95,NEA
2011-10-27,17.85,COM
2011-10-27,15.4,GBA
